address,latitude,longitude,name,phone,price,price_text,rating,type,url,website
"15a Nguyễn Hoàng, Phường Minh An, Hội An, Quảng Nam 51000 ",15.8742652,108.3259676,Hoianan Boutique Hotel,0235 3666 007 ,704940.0,"₫704,940",4.7,Hotel,https://www.google.com/maps/place/Hoianan+Boutique+Hotel/data=!4m10!3m9!1s0x31420fe118e72dbd:0x5ad39434e7283346!5m2!4m1!1i2!8m2!3d15.8742652!4d108.3259676!16s%2Fg%2F11jyfwtn4_!19sChIJvS3nGOEPQjERRjMo5zSU01o?authuser=0&hl=en&rclk=1,https://hoiananhotel.com/
"36 Mỹ Khê 4, Phước Mỹ, Sơn Trà, Đà Nẵng 550000 ",16.0569287,108.245557,Zalosea Hotel,0236 3945 919 ,233497.0,"₫233,497",4.0,Hotel,https://www.google.com/maps/place/Zalosea+Hotel/data=!4m10!3m9!1s0x3142177912d2fe99:0xdfec5b45f03ab3a4!5m2!4m1!1i2!8m2!3d16.0569287!4d108.245557!16s%2Fg%2F11c2nsnx4_!19sChIJmf7SEnkXQjERpLM68EVb7N8?authuser=0&hl=en&rclk=1,
"627 Đ. Hai Bà Trưng, Phường Minh An, Hội An, Quảng Nam 02363 ",15.8804085,108.3269291,Lion King Hotel,0906 454 707 ,1199999.0,"₫1,199,999",5.0,Hotel,https://www.google.com/maps/place/Lion+King+Hotel/data=!4m10!3m9!1s0x31420f03985e2a99:0xc503932028fee0d6!5m2!4m1!1i2!8m2!3d15.8804085!4d108.3269291!16s%2Fg%2F11p_6sq014!19sChIJmSpemAMPQjER1uD-KCCTA8U?authuser=0&hl=en&rclk=1,
"105 Đ. Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng 550000 ",16.0806861,108.2290217,Vitalis Riverside Hotel,0982 751 291 ,168158.0,"₫168,158",3.9,Hotel,https://www.google.com/maps/place/Vitalis+Riverside+Hotel/data=!4m10!3m9!1s0x31421823822beeab:0xf45b7e33ed38e159!5m2!4m1!1i2!8m2!3d16.0806861!4d108.2290217!16s%2Fg%2F11f66h44c1!19sChIJq-4rgiMYQjERWeE47TN-W_Q?authuser=0&hl=en&rclk=1,https://www.facebook.com/Vitalishotel/
"Hamlet 7, Hội An, Quảng Nam 000000 ",15.9147784,108.3366873,The Watermark Beachside Hotel,0935 493 907 ,1490117.0,"₫1,490,117",4.9,Hotel,https://www.google.com/maps/place/The+Watermark+Beachside+Hotel/data=!4m10!3m9!1s0x31420c34014692e3:0x20dc01e45f60301b!5m2!4m1!1i2!8m2!3d15.9147784!4d108.3366873!16s%2Fg%2F11h_sz43vz!19sChIJ45JGATQMQjERGzBgX-QB3CA?authuser=0&hl=en&rclk=1,http://thewatermarkhoian.com/
"134-136 Bạch Đằng, Hải Châu, Đà Nẵng 550000 ",16.067425,108.224725,Sun River Hotel,0236 3849 188 ,483018.0,"₫483,018",4.0,Hotel,https://www.google.com/maps/place/Sun+River+Hotel/data=!4m10!3m9!1s0x3142183268d5babb:0x21385696d6627f8a!5m2!4m1!1i2!8m2!3d16.067425!4d108.224725!16s%2Fg%2F1tyt2v_9!19sChIJu7rVaDIYQjERin9i1pZWOCE?authuser=0&hl=en&rclk=1,http://sunriverhoteldanang.com/
"14-16 An Thượng 1, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.049669,108.2481031,Mons Boutique Hotel,0942 677 643 ,null,,4.2,Hotel,https://www.google.com/maps/place/Mons+Boutique+Hotel/data=!4m10!3m9!1s0x3142179fa5350ab1:0xb4d8a397fc15b021!5m2!4m1!1i2!8m2!3d16.049669!4d108.2481031!16s%2Fg%2F11k46y9y1r!19sChIJsQo1pZ8XQjERIbAV_Jej2LQ?authuser=0&hl=en&rclk=1,
"29-33 Lê Văn Quý, An Hải Bắc, Sơn Trà, Đà Nẵng 550000 ",16.0708713,108.2379152,Sea Garden Hotel,0236 3568 888 ,798209.0,"₫798,209",4.4,Hotel,https://www.google.com/maps/place/Sea+Garden+Hotel/data=!4m10!3m9!1s0x314217877e86cb05:0xd290afcb97401fe2!5m2!4m1!1i2!8m2!3d16.0708713!4d108.2379152!16s%2Fg%2F11b6g9vwrp!19sChIJBcuGfocXQjER4h9Al8uvkNI?authuser=0&hl=en&rclk=1,https://seagardenhotel.vn/
"170-172-174 Nguyễn Văn Thoại, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0558804,108.2452292,MERCY EMERALD HOTEL,0236 3586 666 ,519870.0,"₫519,870",4.8,Hotel,https://www.google.com/maps/place/MERCY+EMERALD+HOTEL/data=!4m10!3m9!1s0x3142177bf0382785:0xc55a874e910ddba3!5m2!4m1!1i2!8m2!3d16.0558804!4d108.2452292!16s%2Fg%2F11kpkylqlj!19sChIJhSc48HsXQjERo9sNkU6HWsU?authuser=0&hl=en&rclk=1,https://mercyemeraldhotel.com/
"198 Trần Bạch Đằng, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.052786,108.2466002,Monalisa Luxury Hotel,0236 3918 182 ,613051.0,"₫613,051",4.5,Hotel,https://www.google.com/maps/place/Monalisa+Luxury+Hotel/data=!4m10!3m9!1s0x314217b52ea9cd97:0xa34b751d878fb7e5!5m2!4m1!1i2!8m2!3d16.052786!4d108.2466002!16s%2Fg%2F11v3jqcdxr!19sChIJl82pLrUXQjER5bePhx11S6M?authuser=0&hl=en&rclk=1,https://monalisaluxuryhotel.com/
"8 Nại Nam 8, Hoà Cường Bắc, Hải Châu, Đà Nẵng 550000 ",16.0349877,108.2300483,Florence Hotel,0236 3692 929 ,497900.0,"₫497,900",4.3,Hotel,https://www.google.com/maps/place/Florence+Hotel/data=!4m10!3m9!1s0x3142194e36eb532d:0xc688d620ae31b2d7!5m2!4m1!1i2!8m2!3d16.0349877!4d108.2300483!16s%2Fg%2F11kbn4m_zq!19sChIJLVPrNk4ZQjER17IxriDWiMY?authuser=0&hl=en&rclk=1,https://www.tlcaviation.vn/
"198 Trần Bạch Đằng, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.052786,108.2466002,Monalisa Luxury Hotel,0236 3918 182 ,613051.0,"₫613,051",4.5,Hotel,https://www.google.com/maps/place/Monalisa+Luxury+Hotel/data=!4m10!3m9!1s0x314217b52ea9cd97:0xa34b751d878fb7e5!5m2!4m1!1i2!8m2!3d16.052786!4d108.2466002!16s%2Fg%2F11v3jqcdxr!19sChIJl82pLrUXQjER5bePhx11S6M?authuser=0&hl=en&rclk=1,https://monalisaluxuryhotel.com/
"170-172-174 Nguyễn Văn Thoại, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0558804,108.2452292,MERCY EMERALD HOTEL,0236 3586 666 ,519870.0,"₫519,870",4.8,Hotel,https://www.google.com/maps/place/MERCY+EMERALD+HOTEL/data=!4m10!3m9!1s0x3142177bf0382785:0xc55a874e910ddba3!5m2!4m1!1i2!8m2!3d16.0558804!4d108.2452292!16s%2Fg%2F11kpkylqlj!19sChIJhSc48HsXQjERo9sNkU6HWsU?authuser=0&hl=en&rclk=1,https://mercyemeraldhotel.com/
"134-136 Bạch Đằng, Hải Châu, Đà Nẵng 550000 ",16.067425,108.224725,Sun River Hotel,0236 3849 188 ,483018.0,"₫483,018",4.0,Hotel,https://www.google.com/maps/place/Sun+River+Hotel/data=!4m10!3m9!1s0x3142183268d5babb:0x21385696d6627f8a!5m2!4m1!1i2!8m2!3d16.067425!4d108.224725!16s%2Fg%2F1tyt2v_9!19sChIJu7rVaDIYQjERin9i1pZWOCE?authuser=0&hl=en&rclk=1,http://sunriverhoteldanang.com/
"70-72 Loseby, An Hải Bắc, Sơn Trà, Đà Nẵng 550000 ",16.0735325,108.2422311,Royal Beach Hotel,0236 3820 222 ,222681.0,"₫222,681",4.3,Hotel,https://www.google.com/maps/place/Royal+Beach+Hotel/data=!4m10!3m9!1s0x31421723f084e5bb:0x7b792184ad1c88f6!5m2!4m1!1i2!8m2!3d16.0735325!4d108.2422311!16s%2Fg%2F11s49g867z!19sChIJu-WE8CMXQjER9ogcrYQheXs?authuser=0&hl=en&rclk=1,
"25 Mỹ Khê 1, Phước Mỹ, Sơn Trà, Đà Nẵng 550000 ",16.0636803,108.2398992,King House Villa Hotel,0236 3844 583 ,275597.0,"₫275,597",4.3,Villa,https://www.google.com/maps/place/King+House+Villa+Hotel/data=!4m10!3m9!1s0x314219d4960a9827:0x6189df3be311e38!5m2!4m1!1i2!8m2!3d16.0636803!4d108.2398992!16s%2Fg%2F11fjs79q_9!19sChIJJ5gKltQZQjEROB4xvvOdGAY?authuser=0&hl=en&rclk=1,
"02 Cao Xuân Dục, Thuận Phước, Hải Châu, Đà Nẵng 550000 ",16.0872953,108.21949,La Belle Vie Boutique Hotel,0588 686 288 ,440325.0,"₫440,325",4.7,Hotel,https://www.google.com/maps/place/La+Belle+Vie+Boutique+Hotel/data=!4m10!3m9!1s0x3142195d97ced993:0xca14d7971e762372!5m2!4m1!1i2!8m2!3d16.0872953!4d108.21949!16s%2Fg%2F11j0nf7vfq!19sChIJk9nOl10ZQjERciN2HpfXFMo?authuser=0&hl=en&rclk=1,https://labellevieboutique.com/
"357 Đ. Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng 550000 ",16.0670956,108.2294899,Kay Hotel,0236 3986 666 ,384004.0,"₫384,004",3.8,Hotel,https://www.google.com/maps/place/Kay+Hotel/data=!4m10!3m9!1s0x3142182c3443456f:0x9a571cbe95237ec3!5m2!4m1!1i2!8m2!3d16.0670956!4d108.2294899!16s%2Fg%2F1ptw_c871!19sChIJb0VDNCwYQjERw34jlb4cV5o?authuser=0&hl=en&rclk=1,https://www.booking.com/hotel/vn/kay-da-nang.vi.html
"39 Lê Quang Đạo, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 55000 ",16.0542496,108.2443691,Phúc Thanh Hotel,0374 225 779 ,231802.0,"₫231,802",3.6,Hotel,https://www.google.com/maps/place/Ph%C3%BAc+Thanh+Hotel/data=!4m10!3m9!1s0x31421764fb4d5c37:0x7beeed4dbcdf6786!5m2!4m1!1i2!8m2!3d16.0542496!4d108.2443691!16s%2Fg%2F11hd4zhn2f!19sChIJN1xN-2QXQjERhmffvE3t7ns?authuser=0&hl=en&rclk=1,http://www.booking.com/hotel/vn/phuc-thanh-minh-danang.html
"Hamlet 7, Hội An, Quảng Nam 000000 ",15.9147784,108.3366873,The Watermark Beachside Hotel,0935 493 907 ,1490117.0,"₫1,490,117",4.9,Hotel,https://www.google.com/maps/place/The+Watermark+Beachside+Hotel/data=!4m10!3m9!1s0x31420c34014692e3:0x20dc01e45f60301b!5m2!4m1!1i2!8m2!3d15.9147784!4d108.3366873!16s%2Fg%2F11h_sz43vz!19sChIJ45JGATQMQjERGzBgX-QB3CA?authuser=0&hl=en&rclk=1,http://thewatermarkhoian.com/
"67 Hà Bổng, Phước Mỹ, Sơn Trà, Đà Nẵng 550000 ",16.0671712,108.2444169,DaNa Sailing Hotel,0931 941 679 ,207484.0,"₫207,484",4.2,Hotel,https://www.google.com/maps/place/DaNa+Sailing+Hotel/data=!4m10!3m9!1s0x31421783dcc4553f:0x8f211f285b4c129b!5m2!4m1!1i2!8m2!3d16.0671712!4d108.2444169!16s%2Fg%2F11dfgs_5_z!19sChIJP1XE3IMXQjERmxJMWygfIY8?authuser=0&hl=en&rclk=1,http://danasailinghotel.com/
"14-16 An Thượng 1, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.049669,108.2481031,Mons Boutique Hotel,0942 677 643 ,null,,4.2,Hotel,https://www.google.com/maps/place/Mons+Boutique+Hotel/data=!4m10!3m9!1s0x3142179fa5350ab1:0xb4d8a397fc15b021!5m2!4m1!1i2!8m2!3d16.049669!4d108.2481031!16s%2Fg%2F11k46y9y1r!19sChIJsQo1pZ8XQjERIbAV_Jej2LQ?authuser=0&hl=en&rclk=1,
"66 Bạch Đằng, Hải Châu, Đà Nẵng 550000 ",16.0713879,108.224997,Han Riverine Hotel n' Cafeteria,0914 401 711 ,210089.0,"₫210,089",4.5,Hotel,https://www.google.com/maps/place/Han+Riverine+Hotel+n%27+Cafeteria/data=!4m10!3m9!1s0x3142190065f8a329:0xee0055b29a5039bc!5m2!4m1!1i2!8m2!3d16.0713879!4d108.224997!16s%2Fg%2F11y3s3j2hr!19sChIJKaP4ZQAZQjERvDlQmrJVAO4?authuser=0&hl=en&rclk=1,
"34, ngõ 2 P. Trần Văn Lai, Mỹ Đình, Nam Từ Liêm, Hà Nội 10000 ",21.018019,105.778104,iStay hotel apartment 1,0971 000 953 ,397065.0,"₫397,065",3.8,Apartment,https://www.google.com/maps/place/iStay+hotel+apartment+1/data=!4m10!3m9!1s0x313454abba1431f7:0x54d1595ac83e02ff!5m2!4m1!1i2!8m2!3d21.018019!4d105.778104!16s%2Fg%2F11cn167gls!19sChIJ9zEUuqtUNDER_wI-yFpZ0VQ?authuser=0&hl=en&rclk=1,http://www.istay.vn/
"XQMC+HPC, HH01, P. Tố Hữu, Street, Hà Đông, Hà Nội 100000 ",20.983948,105.771767,Wyndham Garden Hanoi,024 3666 6655 ,1703000.0,"₫1,703,000",4.4,Hotel,https://www.google.com/maps/place/Wyndham+Garden+Hanoi/data=!4m10!3m9!1s0x313453309329c1b7:0x4ebee0f5b43af0ac!5m2!4m1!1i2!8m2!3d20.983948!4d105.771767!16s%2Fg%2F11fd75f6k5!19sChIJt8EpkzBTNDERrPA6tPXgvk4?authuser=0&hl=en&rclk=1,https://www.wyndhamhotels.com/wyndham-garden/ha-noi-vietnam/wyndham-garden-hanoi/overview?CID=LC:46q62bu8edfbx3y:51683&iata=00093796
"92-94 P. Hàng Trống, Hàng Trống, Hoàn Kiếm, Hà Nội ",21.0296357,105.8501373,The Oriental Jade Hotel,024 3936 7777 ,2973193.0,"₫2,973,193",4.8,Hotel,https://www.google.com/maps/place/The+Oriental+Jade+Hotel/data=!4m10!3m9!1s0x3135ab97c9159c81:0x223aa466a895f533!5m2!4m1!1i2!8m2!3d21.0296357!4d105.8501373!16s%2Fg%2F11fkt9mn4q!19sChIJgZwVyZerNTERM_WVqGakOiI?authuser=0&hl=en&rclk=1,https://theorientaljadehotel.com/
"5 ngõ 82/1 P. Dịch Vọng Hậu, Dịch Vọng Hậu, Cầu Giấy, Hà Nội 10000 ",21.0289729,105.7855031,22Land Heritage Hotel & Retreat,0869 753 568 ,1062747.0,"₫1,062,747",4.7,Hotel,https://www.google.com/maps/place/22Land+Heritage+Hotel+%26+Retreat/data=!4m10!3m9!1s0x3135abd67bfc0dc9:0xfbce5169ab22c73e!5m2!4m1!1i2!8m2!3d21.0289729!4d105.7855031!16s%2Fg%2F11t79kf7ky!19sChIJyQ38e9arNTERPsciq2lRzvs?authuser=0&hl=en&rclk=1,https://22landresidence.com/
"59-61 Ng. Huế, Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội 100000 ",21.0146243,105.8519936,Minasi Grand Hotel,024 3624 4488 ,1615000.0,"₫1,615,000",4.9,Hotel,https://www.google.com/maps/place/Minasi+Grand+Hotel/data=!4m10!3m9!1s0x3135abf3347eaaab:0x886fe9d530f0db44!5m2!4m1!1i2!8m2!3d21.0146243!4d105.8519936!16s%2Fg%2F11tf6t32yl!19sChIJq6p-NPOrNTERRNvwMNXpb4g?authuser=0&hl=en&rclk=1,https://minasihotels.com/
"57 P. Nguyễn Trường Tộ, Trúc Bạch, Ba Đình, Hà Nội 100000 ",21.0421793,105.8455485,Minasi Premium Hotel,024 3205 7227 ,1475000.0,"₫1,475,000",4.9,Hotel,https://www.google.com/maps/place/Minasi+Premium+Hotel/data=!4m10!3m9!1s0x3135ab4a246b5f1f:0x9d027394e351065b!5m2!4m1!1i2!8m2!3d21.0421793!4d105.8455485!16s%2Fg%2F11tsdwg6l5!19sChIJH19rJEqrNTERWwZR45RzAp0?authuser=0&hl=en&rclk=1,https://minasihotels.com/hotel/minasipremium/
"16 P. Miếu Đầm, Mễ Trì, Nam Từ Liêm, Hà Nội ",21.0074088,105.7812507,A25 Luxury Hotel - 16 Miếu Đầm,0349 643 969 ,958410.0,"₫958,410",4.8,Hotel,https://www.google.com/maps/place/A25+Luxury+Hotel+-+16+Mi%E1%BA%BFu+%C4%90%E1%BA%A7m/data=!4m10!3m9!1s0x313453534f8b8de5:0xa89a3c9ad66f837b!5m2!4m1!1i2!8m2!3d21.0074088!4d105.7812507!16s%2Fg%2F11khmkryk6!19sChIJ5Y2LT1NTNDERe4Nv1po8mqg?authuser=0&hl=en&rclk=1,https://a25hotel.com/khach-san-tai-phuong-tu-liem/a25-luxury-hotel-16-mieu-dam-p2147.html
"số 10 ngõ, Mễ Trì Hạ, Nam Từ Liêm, Hà Nội 100000 ",21.0147119,105.7804134,Brilliant Me Tri Hotel & Spa,024 3226 2670 ,554172.0,"₫554,172",4.2,Hotel,https://www.google.com/maps/place/Brilliant+Me+Tri+Hotel+%26+Spa/data=!4m10!3m9!1s0x313454aa984d090b:0x32a86ce556e632c4!5m2!4m1!1i2!8m2!3d21.0147119!4d105.7804134!16s%2Fg%2F11cns6w784!19sChIJCwlNmKpUNDERxDLmVuVsqDI?authuser=0&hl=en&rclk=1,http://www.brilliantmetrihotel.com/
"34 P. Miếu Đầm, Mễ Trì, Nam Từ Liêm, Hà Nội ",21.0068483,105.7816777,Reyna Luxury Hotel,024 3359 3555 ,893644.0,"₫893,644",4.4,Hotel,https://www.google.com/maps/place/Reyna+Luxury+Hotel/data=!4m10!3m9!1s0x3134535349895555:0x3d07e464a8ca4e1d!5m2!4m1!1i2!8m2!3d21.0068483!4d105.7816777!16s%2Fg%2F11tg1mj1f5!19sChIJVVWJSVNTNDERHU7KqGTkBz0?authuser=0&hl=en&rclk=1,https://reynaluxuryhotel.com/
"Bán Đảo Linh Đàm, Hoàng Liệt, Hoàng Mai, Hà Nội ",20.9634765,105.834595,BAO NGỌC HOTEL,024 3833 2999 ,648656.0,"₫648,656",4.3,Hotel,https://www.google.com/maps/place/BAO+NG%E1%BB%8CC+HOTEL/data=!4m10!3m9!1s0x3135adbe14e0ca4d:0xe35541a5dd394737!5m2!4m1!1i2!8m2!3d20.9634765!4d105.834595!16s%2Fg%2F11y50k7tvt!19sChIJTcrgFL6tNTERN0c53aVBVeM?authuser=0&hl=en&rclk=1,
"4 P. Khúc Thừa Dụ, Dịch Vọng, Cầu Giấy, Hà Nội 100000 ",21.0348638,105.7930493,New Century Hotel Cau Giay,024 3763 5555 ,530925.0,"₫530,925",4.4,Hotel,https://www.google.com/maps/place/New+Century+Hotel+Cau+Giay/data=!4m10!3m9!1s0x3135abbde00bb8ef:0x7434dd54a1ebc809!5m2!4m1!1i2!8m2!3d21.0348638!4d105.7930493!16s%2Fg%2F11s3_rnpvz!19sChIJ77gL4L2rNTERCcjroVTdNHQ?authuser=0&hl=en&rclk=1,http://newcenturyhotel.com.vn/
"BT1, Biệt thự A14, P. Bùi Xuân Phái, Mỹ Đình, Nam Từ Liêm, Hà Nội ",21.0321248,105.7664581,King’s Hotel Mỹ Đình,024 3833 2299 ,500000.0,"₫500,000",3.8,Hotel,https://www.google.com/maps/place/King%E2%80%99s+Hotel+M%E1%BB%B9+%C4%90%C3%ACnh/data=!4m10!3m9!1s0x313455963018eba3:0x4a8429882e7fb3c1!5m2!4m1!1i2!8m2!3d21.0321248!4d105.7664581!16s%2Fg%2F11p66rt363!19sChIJo-sYMJZVNDERwbN_LogphEo?authuser=0&hl=en&rclk=1,http://kinghotels.vn/
"Lô A2-BT4, KĐT mới, Ngõ 214 Đường Nguyễn Xiển, Hạ Đình, Thanh Xuân, Hà Nội 100000 ",20.9850949,105.8024584,VP Hotel,0854 936 868 ,867103.0,"₫867,103",4.5,Hotel,https://www.google.com/maps/place/VP+Hotel/data=!4m10!3m9!1s0x3135ad61bceeaeb1:0xc728914545d1a765!5m2!4m1!1i2!8m2!3d20.9850949!4d105.8024584!16s%2Fg%2F11s7mvnhgy!19sChIJsa7uvGGtNTERZafRRUWRKMc?authuser=0&hl=en&rclk=1,https://vphotel.vn/
"Ngõ 2 P. Trần Văn Lai, Mỹ Đình, Nam Từ Liêm, Hà Nội 12015 ",21.0178456,105.7779335,K Business 2 Hotel,0911 728 600 ,994249.0,"₫994,249",4.1,Hotel,https://www.google.com/maps/place/K+Business+2+Hotel/data=!4m10!3m9!1s0x313454abb734d3e1:0x2a8e730666496ecc!5m2!4m1!1i2!8m2!3d21.0178456!4d105.7779335!16s%2Fg%2F11f3bfy8r9!19sChIJ4dM0t6tUNDERzG5JZgZzjio?authuser=0&hl=en&rclk=1,https://kbusinesshotel.com/
"1b9 Đầm Trấu, Bạch Đằng, Hai Bà Trưng, Hà Nội ",21.0103411,105.8651554,Le Grand Hotel Hanoi,0903 441 655 ,377465.0,"₫377,465",4.0,Hotel,https://www.google.com/maps/place/Le+Grand+Hotel+Hanoi/data=!4m10!3m9!1s0x3135abf9c2e8af45:0x7a8f0094ea354a12!5m2!4m1!1i2!8m2!3d21.0103411!4d105.8651554!16s%2Fg%2F1jkwcx2zm!19sChIJRa_owvmrNTEREko16pQAj3o?authuser=0&hl=en&rclk=1,
"9 P. Nguyễn Trường Tộ, Trúc Bạch, Ba Đình, Hà Nội 100000 ",21.041923,105.846736,Bay Luxury Hotel,0862 888 360 ,549010.0,"₫549,010",4.2,Hotel,https://www.google.com/maps/place/Bay+Luxury+Hotel/data=!4m10!3m9!1s0x3135abb9f83df791:0x93c2bd9fe3bab864!5m2!4m1!1i2!8m2!3d21.041923!4d105.846736!16s%2Fg%2F11tdn0btll!19sChIJkfc9-LmrNTERZLi645-9wpM?authuser=0&hl=en&rclk=1,
